nervous,Business,1
making,Business,1
sure,Business,1
professional,Business,1
academic,Business,1
answers,Business,2
situation,Business,1
want,Business,1
real,Business,1
honest,Business,1
field,Business,1
spend,Business,1
life,Business,1
worthwhile,Business,1
let,Business,1
guard,Business,1
down,Business,1
forth,Business,2
pleased,Business,2
interests,Business,1
backgrounds,Business,1
conversation,Business,1
completing,Business,1
nice,Business,1
helpful,Business,1
may,Business,1
face,Business,1
former,Business,1
winston,Business,1
salem,Business,1
resident,Business,1
move,Business,1
outcome,Business,1
subject,Business,1
informal,Business,1
interview,Business,3
reflection,Business,1
mr,Business,6
casey,Business,1
smith,Business,6
is,Business,7
the,Business,28
former,Business,1
ceo,Business,1
and,Business,12
president,Business,1
of,Business,19
company,Business,9
management,Business,4
an,Business,4
affordable,Business,1
property,Business,1
development,Business,1
firm,Business,1
headquartered,Business,1
out,Business,3
anytown,Business,2
that,Business,5
owns,Business,1
real,Business,3
estate,Business,3
across,Business,2
many,Business,3
states,Business,2
southeastern,Business,1
united,Business,1
while,Business,2
i,Business,15
was,Business,5
home,Business,1
for,Business,6
fall,Business,1
break,Business,1
interviewed,Business,1
face,Business,2
to,Business,21
at,Business,1
companys,Business,1
corporate,Business,1
office,Business,1
chose,Business,1
because,Business,2
his,Business,6
entrepreneurship,Business,2
business,Business,10
ventures,Business,1
a,Business,9
diverse,Business,1
portfolio,Business,1
including,Business,1
businesses,Business,3
outside,Business,1
market,Business,1
in,Business,12
addition,Business,1
also,Business,2
chairmen,Business,1
board,Business,1
2,Business,2
investor,Business,1
ontime,Business,1
mixers,Business,1
based,Business,1
indianapolis,Business,1
insightful,Business,1
answers,Business,1
my,Business,4
questions,Business,2
led,Business,1
me,Business,3
concentrate,Business,1
on,Business,4
side,Business,2
very,Business,3
interested,Business,1
listening,Business,1
story,Business,1
how,Business,3
he,Business,6
took,Business,1
simple,Business,1
100000,Business,1
loan,Business,1
1987,Business,1
developed,Business,1
be,Business,4
worth,Business,1
millions,Business,1
over,Business,1
course,Business,1
time,Business,1
began,Business,1
with,Business,3
two,Business,1
other,Business,1
partners,Business,1
each,Business,1
owning,Business,1
controlling,Business,1
third,Business,1
became,Business,1
involved,Business,1
interesting,Business,2
since,Business,2
it,Business,5
had,Business,1
nothing,Business,1
do,Business,2
after,Business,2
asking,Business,1
regarding,Business,1
biggest,Business,1
challenges,Business,1
faced,Business,1
career,Business,1
quickly,Business,2
said,Business,1
finding,Business,3
right,Business,2
employees,Business,3
this,Business,3
answer,Business,2
not,Business,3
something,Business,1
expected,Business,1
thought,Business,1
would,Business,4
have,Business,8
been,Business,3
more,Business,5
along,Business,1
lines,Business,1
investors,Business,3
but,Business,2
thinking,Business,1
about,Business,1
understood,Business,1
could,Business,1
found,Business,3
if,Business,1
lacking,Business,1
needed,Business,3
much,Business,3
harder,Business,1
find,Business,3
importance,Business,3
talent,Business,1
make,Business,3
successful,Business,1
imperative,Business,1
any,Business,1
help,Business,2
keep,Business,1
afloat,Business,1
without,Business,1
them,Business,1
multimilliondollar,Business,1
empires,Business,1
nonexistent,Business,1
am,Business,4
now,Business,1
considering,Business,1
human,Business,4
resources,Business,2
when,Business,2
comes,Business,1
machines,Business,1
robots,Business,1
can,Business,1
than,Business,3
they,Business,1
past,Business,1
humans,Business,1
will,Business,2
always,Business,1
some,Business,2
capacity,Business,1
as,Business,4
far,Business,1
future,Business,1
academic,Business,1
plan,Business,1
concerned,Business,1
looking,Business,3
take,Business,1
courses,Business,1
resource,Business,1
plays,Business,1
whole,Business,1
registration,Business,1
approaching,Business,1
classes,Business,1
are,Business,1
able,Business,1
regain,Business,1
attention,Business,1
aspect,Business,1
where,Business,1
you,Business,1
maintain,Business,1
develop,Business,1
their,Business,1
capital,Business,1
rather,Business,1
aspects,Business,3
whose,Business,1
sole,Business,1
purpose,Business,1
bottom,Business,1
line,Business,1
grow,Business,1
next,Business,1
job,Business,1
shadowing,Business,1
look,Business,1
position,Business,2
relates,Business,1
culture,Business,1
these,Business,1
important,Business,2
what,Business,1
running,Business,1
influence,Business,1
benefits,Business,1
employment,Business,1
decision,Business,1
consider,Business,1
different,Business,1
create,Business,1
one,Business,1
department,Business,1
another,Business,1
subject,Business,1
informational,Business,6
interview,Business,6
with,Business,13
sam,Business,2
doe,Business,6
i,Business,28
conducted,Business,2
an,Business,7
over,Business,2
the,Business,21
phone,Business,2
a,Business,19
disaster,Business,3
services,Business,1
specialist,Business,1
assistant,Business,1
healthcare,Business,8
preparedness,Business,6
coordinator,Business,1
medical,Business,2
center,Business,1
and,Business,13
eastern,Business,1
coalition,Business,2
asked,Business,2
series,Business,1
of,Business,12
question,Business,1
to,Business,21
inquire,Business,1
about,Business,1
logistics,Business,4
obtained,Business,1
her,Business,4
degree,Business,3
in,Business,17
public,Business,1
policy,Business,1
global,Business,1
heath,Business,1
from,Business,1
unc,Business,1
chapel,Business,1
hill,Business,1
may,Business,1
2015,Business,1
am,Business,5
interested,Business,2
so,Business,2
chose,Business,3
ask,Business,1
questions,Business,2
that,Business,3
focus,Business,2
on,Business,1
this,Business,6
person,Business,1
as,Business,6
she,Business,12
is,Business,6
close,Business,1
age,Business,1
why,Business,1
someone,Business,4
field,Business,5
even,Business,1
though,Business,1
more,Business,6
aviation,Business,6
industry,Business,4
have,Business,8
always,Business,2
had,Business,2
fascination,Business,1
it,Business,3
has,Business,2
been,Business,3
back,Business,1
my,Business,4
mind,Business,1
if,Business,2
find,Business,1
not,Business,3
for,Business,5
me,Business,3
could,Business,4
also,Business,2
combine,Business,1
by,Business,4
getting,Business,1
involved,Business,1
air,Business,1
transport,Business,1
company,Business,1
such,Business,4
duke,Business,1
life,Business,1
flight,Business,1
heavily,Business,1
perusing,Business,1
internship,Business,2
or,Business,2
job,Business,2
however,Business,1
glad,Business,2
took,Business,2
time,Business,2
talk,Business,1
who,Business,1
holds,Business,1
position,Business,1
can,Business,3
relate,Business,1
choice,Business,1
major,Business,1
see,Business,1
myself,Business,1
doing,Business,1
one,Business,1
day,Business,4
what,Business,4
did,Business,1
learn,Business,1
began,Business,2
asking,Business,2
typical,Business,1
was,Business,3
like,Business,1
responded,Business,1
saying,Business,1
works,Business,1
hospitals,Business,1
their,Business,1
education,Business,2
needs,Business,1
are,Business,2
met,Business,1
oversees,Business,1
operations,Business,1
responds,Business,1
common,Business,2
emergencies,Business,2
including,Business,1
power,Business,1
failures,Business,2
water,Business,1
while,Business,1
preparing,Business,1
less,Business,1
hurricanes,Business,1
hospital,Business,2
surge,Business,1
too,Business,2
many,Business,1
patients,Business,1
enough,Business,1
staff,Business,1
then,Business,1
based,Business,1
example,Business,1
we,Business,1
used,Business,1
hurricane,Business,1
wondered,Business,1
how,Business,1
logistical,Business,1
worked,Business,1
vs,Business,1
traditional,Business,1
ups,Business,1
during,Business,1
christmas,Business,1
season,Business,1
told,Business,2
its,Business,1
get,Business,3
ready,Business,1
wait,Business,1
type,Business,1
when,Business,1
strikes,Business,1
cities,Business,1
come,Business,1
them,Business,1
help,Business,1
they,Business,1
cant,Business,1
selfdeploy,Business,1
timing,Business,1
really,Business,1
hard,Business,1
case,Business,1
would,Business,1
done,Business,2
differently,Business,1
career,Business,2
readiness,Business,1
should,Business,1
specific,Business,1
go,Business,1
big,Business,1
name,Business,1
school,Business,1
effective,Business,1
but,Business,1
better,Business,1
concentration,Business,1
wishes,Business,1
emt,Business,1
course,Business,1
since,Business,1
deploys,Business,1
team,Business,1
volunteers,Business,1
suggested,Business,1
wanted,Business,1
enter,Business,1
volunteering,Business,2
similar,Business,1
our,Business,1
area,Business,1
lead,Business,1
next,Business,3
steps,Business,1
although,Business,1
never,Business,1
before,Business,1
opportunity,Business,1
understanding,Business,1
entails,Business,1
interviewing,Business,2
seems,Business,1
be,Business,2
important,Business,1
skill,Business,1
especially,Business,1
newer,Business,1
you,Business,1
talking,Business,1
individuals,Business,1
experience,Business,1
beneficial,Business,1
conducting,Business,2
received,Business,1
tips,Business,1
tricks,Business,1
applied,Business,1
rest,Business,1
college,Business,1
years,Business,1
through,Business,2
entry,Business,1
level,Business,1
jobs,Business,1
will,Business,2
take,Business,1
begin,Business,1
interviews,Business,1
member,Business,1
cameron,Business,1
executive,Business,2
network,Business,1
paired,Business,1
past,Business,1
lockheed,Business,1
martin,Business,1
him,Business,1
contact,Business,1
variety,Business,1
people,Business,1
project,Business,1
manager,Business,1
materials,Business,1
acquisitions,Business,1
step,Business,1
subject,Business,2
job,Business,2
shadowing,Business,2
i,Business,19
oversaw,Business,2
the,Business,29
camera,Business,11
work,Business,2
of,Business,12
casey,Business,2
smith,Business,1
a,Business,16
recent,Business,1
graduate,Business,1
and,Business,19
longtime,Business,1
operator,Business,2
dp,Business,2
director,Business,2
photography,Business,3
he,Business,5
has,Business,1
done,Business,1
several,Business,1
short,Business,2
films,Business,1
in,Business,14
past,Business,1
agreed,Business,1
to,Business,16
let,Business,1
me,Business,3
shadow,Business,2
over,Business,1
him,Business,2
on,Business,8
new,Business,1
project,Business,1
hes,Business,1
working,Business,1
chose,Business,1
because,Business,1
weve,Business,1
worked,Business,2
together,Business,1
same,Business,1
film,Business,7
before,Business,2
though,Business,2
different,Business,2
environments,Business,1
was,Business,5
during,Business,3
production,Business,3
while,Business,1
had,Business,4
helped,Business,1
screen,Business,1
write,Business,1
preproduction,Business,1
we,Business,1
exchanged,Business,1
contacts,Business,1
then,Business,1
able,Business,2
schedule,Business,1
day,Business,1
where,Business,1
they,Business,2
filmed,Business,1
scene,Business,2
woods,Business,1
at,Business,2
night,Business,2
it,Business,8
horror,Business,1
movie,Business,1
showed,Business,2
steps,Business,1
setting,Business,2
up,Business,1
his,Business,1
lighting,Business,2
ive,Business,1
previous,Business,1
experience,Business,3
but,Business,3
little,Business,1
technicalities,Business,1
how,Business,3
is,Business,9
professionally,Business,1
set,Business,2
perfect,Business,1
framing,Business,1
aperture,Business,1
settings,Business,2
frames,Business,1
per,Business,1
second,Business,1
motions,Business,2
particularities,Business,1
every,Business,1
operating,Business,1
not,Business,2
simply,Business,1
turning,Business,1
following,Business,1
as,Business,5
explained,Business,1
everything,Business,2
must,Business,1
be,Business,5
planned,Business,2
turned,Business,1
are,Business,4
environment,Business,1
controlled,Business,1
manually,Business,1
preset,Business,1
for,Business,4
one,Business,1
shot,Business,1
no,Business,1
left,Business,1
automatic,Business,1
that,Business,5
default,Business,1
most,Business,1
digital,Business,1
cameras,Business,1
from,Business,3
focus,Business,1
coloration,Business,1
manual,Business,1
biggest,Business,1
challenge,Business,1
requires,Business,1
absolute,Business,1
attention,Business,1
practice,Business,1
fully,Business,1
master,Business,1
this,Business,3
definitely,Business,1
reinforced,Business,1
my,Business,3
interests,Business,1
stage,Business,1
already,Business,1
involved,Business,1
prior,Business,1
so,Business,1
good,Business,1
idea,Business,1
what,Business,5
expect,Business,1
look,Business,1
even,Business,2
only,Business,1
few,Business,1
hours,Business,1
learned,Business,1
lot,Business,1
complexities,Business,1
previously,Business,2
unaware,Business,1
knowledge,Business,1
which,Business,1
can,Business,3
come,Business,3
handy,Business,2
when,Business,3
filming,Business,1
weddings,Business,1
or,Business,2
other,Business,3
important,Business,1
events,Business,1
dont,Business,1
plan,Business,2
career,Business,1
least,Business,1
know,Business,2
entails,Business,1
therefore,Business,1
with,Business,2
dps,Business,1
operators,Business,1
better,Business,1
future,Business,2
projects,Business,1
mentioned,Business,1
will,Business,1
do,Business,3
hobbies,Business,1
more,Business,2
aspects,Business,1
learn,Business,2
their,Business,1
concepts,Business,1
universally,Business,1
aware,Business,1
all,Business,1
processes,Business,1
into,Business,1
making,Business,1
if,Business,1
directors,Business,1
go,Business,2
through,Business,2
sound,Business,1
editors,Business,1
costume,Business,1
designers,Business,1
makeup,Business,1
artists,Business,1
flexible,Business,1
around,Business,1
studio,Business,1
address,Business,1
problems,Business,1
department,Business,1
expertise,Business,1
main,Business,1
value,Business,1
take,Business,1
assignment,Business,1
hopefully,Business,1
ill,Business,1
continue,Business,1
positions,Business,1
